Place_ID X Date,target
7SZZTH1 X 2020-03-10,23.58
7SZZTH1 X 2020-03-11,25.9
7SZZTH1 X 2020-03-12,22.576
7SZZTH1 X 2020-03-13,28.54
7SZZTH1 X 2020-03-14,52.77
7SZZTH1 X 2020-03-15,28.21
7SZZTH1 X 2020-03-16,30.17
7SZZTH1 X 2020-03-17,24.68
7SZZTH1 X 2020-03-18,28.96
7SZZTH1 X 2020-03-19,32.28
7SZZTH1 X 2020-03-20,35.9
7SZZTH1 X 2020-03-21,30.2
7SZZTH1 X 2020-03-22,42.58
7SZZTH1 X 2020-03-23,34.29
7SZZTH1 X 2020-03-24,64.78
7SZZTH1 X 2020-03-25,62.17
7SZZTH1 X 2020-03-26,52.77
7SZZTH1 X 2020-03-27,44.97
7SZZTH1 X 2020-03-28,34.8
7SZZTH1 X 2020-03-29,29.23
7SZZTH1 X 2020-03-30,32.67
7SZZTH1 X 2020-03-31,31.16
7SZZTH1 X 2020-04-01,26.51
7SZZTH1 X 2020-04-02,25.19
7SZZTH1 X 2020-04-03,27.68
7SZZTH1 X 2020-04-04,33.06
7VQXRXL X 2020-01-02,33.32
7VQXRXL X 2020-01-03,46.27
7VQXRXL X 2020-01-04,70.57
7VQXRXL X 2020-01-05,83.12
7VQXRXL X 2020-01-06,99.02
7VQXRXL X 2020-01-07,72.43
7VQXRXL X 2020-01-08,85.58
7VQXRXL X 2020-01-09,64.38
7VQXRXL X 2020-01-10,43.52
7VQXRXL X 2020-01-11,54.72
7VQXRXL X 2020-01-12,73.26
7VQXRXL X 2020-01-13,30.25
7VQXRXL X 2020-01-14,49.98
7VQXRXL X 2020-01-15,75.33
7VQXRXL X 2020-01-16,82.32
7VQXRXL X 2020-01-17,89.55
7VQXRXL X 2020-01-18,59.74
7VQXRXL X 2020-01-19,77.9
7VQXRXL X 2020-01-20,71.35
7VQXRXL X 2020-01-21,109.73
7VQXRXL X 2020-01-22,44.88
7VQXRXL X 2020-01-23,24.88
7VQXRXL X 2020-01-24,22.4
7VQXRXL X 2020-01-25,36.14
7VQXRXL X 2020-01-26,52.48
7VQXRXL X 2020-01-27,88.07
7VQXRXL X 2020-01-28,79.64
7VQXRXL X 2020-01-29,57.45
7VQXRXL X 2020-01-30,74.67
7VQXRXL X 2020-01-31,70.47
7VQXRXL X 2020-02-01,36.67
7VQXRXL X 2020-02-02,26.47
7VQXRXL X 2020-02-03,44.85
7VQXRXL X 2020-02-04,56.82
7VQXRXL X 2020-02-05,60.84
7VQXRXL X 2020-02-06,77.49
7VQXRXL X 2020-02-07,80.33
7VQXRXL X 2020-02-08,49.93
7VQXRXL X 2020-02-09,23.41
7VQXRXL X 2020-02-10,50.64
7VQXRXL X 2020-02-11,105.01
7VQXRXL X 2020-02-12,72.72
7VQXRXL X 2020-02-13,70.09
7VQXRXL X 2020-02-14,26.78
7VQXRXL X 2020-02-15,65.62
7VQXRXL X 2020-02-16,78.49
7VQXRXL X 2020-02-17,73.33
7VQXRXL X 2020-02-18,76.27
7VQXRXL X 2020-02-19,77.98
7VQXRXL X 2020-02-20,59.92
7VQXRXL X 2020-02-21,83.02
7VQXRXL X 2020-02-22,58.03
7VQXRXL X 2020-02-23,75.04
7VQXRXL X 2020-02-24,52.61
7VQXRXL X 2020-02-25,62.83
7VQXRXL X 2020-02-26,39.1
7VQXRXL X 2020-02-27,79.63
7VQXRXL X 2020-02-28,75.11
7VQXRXL X 2020-02-29,55.04
7VQXRXL X 2020-03-01,59.09
7VQXRXL X 2020-03-02,51.6
7VQXRXL X 2020-03-03,79.17
7VQXRXL X 2020-03-04,69.35
7VQXRXL X 2020-03-05,57.79
7VQXRXL X 2020-03-06,63.59
7VQXRXL X 2020-03-07,68.33
7VQXRXL X 2020-03-08,77.22
7VQXRXL X 2020-03-09,71.02
7VQXRXL X 2020-03-10,75.2
7VQXRXL X 2020-03-11,62.26
7VQXRXL X 2020-03-12,48.02
7VQXRXL X 2020-03-13,55.51
7VQXRXL X 2020-03-14,72.55
7VQXRXL X 2020-03-15,23.383000000000003
7VQXRXL X 2020-03-16,65.51
7VQXRXL X 2020-03-17,61.71
7VQXRXL X 2020-03-18,78.34
7VQXRXL X 2020-03-19,61.66
7VQXRXL X 2020-03-20,55.03
7VQXRXL X 2020-03-21,46.95
7VQXRXL X 2020-03-22,44.41
7VQXRXL X 2020-03-23,57.04
7VQXRXL X 2020-03-24,58.57
7VQXRXL X 2020-03-25,62.68
7VQXRXL X 2020-03-26,48.7
7VQXRXL X 2020-03-27,57.49
7VQXRXL X 2020-03-28,63.53
7VQXRXL X 2020-03-29,49.09
7VQXRXL X 2020-03-30,56.17
7VQXRXL X 2020-03-31,35.76
7VQXRXL X 2020-04-01,47.42
8196WE6 X 2020-01-02,23.45
8196WE6 X 2020-01-03,23.83
8196WE6 X 2020-01-04,20.86
8196WE6 X 2020-01-05,24.85
8196WE6 X 2020-01-06,31.99
8196WE6 X 2020-01-07,23.48
8196WE6 X 2020-01-08,22.07
8196WE6 X 2020-01-09,22.75
8196WE6 X 2020-01-10,21.03
8196WE6 X 2020-01-11,25.91
8196WE6 X 2020-01-12,20.41
8196WE6 X 2020-01-13,22.32
8196WE6 X 2020-01-14,20.92
8196WE6 X 2020-01-15,19.73
8196WE6 X 2020-01-16,21.67
8196WE6 X 2020-01-17,24.01
8196WE6 X 2020-01-18,20.12
8196WE6 X 2020-01-19,27.93
8196WE6 X 2020-01-20,22.02
8196WE6 X 2020-01-21,21.27
8196WE6 X 2020-01-22,26.88
8196WE6 X 2020-01-23,37.48
8196WE6 X 2020-01-24,33.03
8196WE6 X 2020-01-25,35.8
8196WE6 X 2020-01-26,31.318
8196WE6 X 2020-01-27,35.966
8196WE6 X 2020-01-28,34.16
8196WE6 X 2020-01-29,79.27
8196WE6 X 2020-01-30,33.61
8196WE6 X 2020-01-31,28.48
8196WE6 X 2020-02-01,24.79
8196WE6 X 2020-02-02,23.29
8196WE6 X 2020-02-03,23.04
8196WE6 X 2020-02-04,21.66
8196WE6 X 2020-02-05,27.13
8196WE6 X 2020-02-06,48.6
8196WE6 X 2020-02-07,47.16
8196WE6 X 2020-02-08,29.53
8196WE6 X 2020-02-09,32.0
8196WE6 X 2020-02-10,28.67
8196WE6 X 2020-02-11,23.8
8196WE6 X 2020-02-12,22.5
8196WE6 X 2020-02-13,48.303999999999995
8196WE6 X 2020-02-14,30.09
8196WE6 X 2020-02-15,30.2
8196WE6 X 2020-02-16,27.59
8196WE6 X 2020-02-17,18.19
8196WE6 X 2020-02-18,19.64
8196WE6 X 2020-02-19,27.67
8196WE6 X 2020-02-20,34.57
8196WE6 X 2020-02-21,21.0
8196WE6 X 2020-02-22,17.48
8196WE6 X 2020-02-23,21.2
8196WE6 X 2020-02-24,34.44
8196WE6 X 2020-02-25,37.84
8196WE6 X 2020-02-26,22.01
8196WE6 X 2020-02-27,50.68
8196WE6 X 2020-02-28,62.1
8196WE6 X 2020-02-29,35.31
8196WE6 X 2020-03-01,36.73
8196WE6 X 2020-03-02,25.21
8196WE6 X 2020-03-03,32.95
8196WE6 X 2020-03-04,24.02
8196WE6 X 2020-03-05,22.45
8196WE6 X 2020-03-06,25.36
8196WE6 X 2020-03-07,30.93
8196WE6 X 2020-03-08,48.61
8196WE6 X 2020-03-09,38.52
8196WE6 X 2020-03-10,32.26
8196WE6 X 2020-03-11,32.72
8196WE6 X 2020-03-12,20.93
8196WE6 X 2020-03-13,21.48
8196WE6 X 2020-03-14,19.53
8196WE6 X 2020-03-15,22.78
8196WE6 X 2020-03-16,23.06
8196WE6 X 2020-03-17,37.23
8196WE6 X 2020-03-18,24.78
8196WE6 X 2020-03-19,28.36
8196WE6 X 2020-03-20,43.82
8196WE6 X 2020-03-21,27.3
8196WE6 X 2020-03-22,44.4
8196WE6 X 2020-03-23,37.62
8196WE6 X 2020-03-24,29.78
8196WE6 X 2020-03-25,38.91
8196WE6 X 2020-03-26,53.21
8196WE6 X 2020-03-27,38.63
8196WE6 X 2020-03-28,22.24
8196WE6 X 2020-03-29,17.56
8196WE6 X 2020-03-30,20.18
8196WE6 X 2020-03-31,26.02
8196WE6 X 2020-04-01,17.62
8196WE6 X 2020-04-02,28.18
8196WE6 X 2020-04-03,14.65
8196WE6 X 2020-04-04,21.75
8CPKUI4 X 2020-01-02,27.955
8CPKUI4 X 2020-01-03,29.994
8CPKUI4 X 2020-01-04,29.675
8CPKUI4 X 2020-01-05,25.962
8CPKUI4 X 2020-01-06,39.041
8CPKUI4 X 2020-01-07,28.570999999999998
8CPKUI4 X 2020-01-08,22.773000000000003
8CPKUI4 X 2020-01-09,31.581
8CPKUI4 X 2020-01-10,30.541999999999998
8CPKUI4 X 2020-01-11,33.465
8CPKUI4 X 2020-01-12,33.35
8CPKUI4 X 2020-01-13,26.680999999999997
8CPKUI4 X 2020-01-14,32.913999999999994
8CPKUI4 X 2020-01-15,33.354
8CPKUI4 X 2020-01-16,31.686999999999998
8CPKUI4 X 2020-01-17,32.319
8CPKUI4 X 2020-01-18,28.049
8CPKUI4 X 2020-01-19,25.229
8CPKUI4 X 2020-01-20,25.596
8CPKUI4 X 2020-01-21,27.253999999999998
8CPKUI4 X 2020-01-22,30.829
8CPKUI4 X 2020-01-23,25.912
8CPKUI4 X 2020-01-24,36.625
8CPKUI4 X 2020-01-25,28.676000000000002
8CPKUI4 X 2020-01-26,21.448
8CPKUI4 X 2020-01-27,33.596
8CPKUI4 X 2020-01-28,32.12
8CPKUI4 X 2020-01-29,25.55
8CPKUI4 X 2020-01-30,36.62
8CPKUI4 X 2020-01-31,39.292
8CPKUI4 X 2020-02-01,31.31
8CPKUI4 X 2020-02-02,33.176
8CPKUI4 X 2020-02-03,39.981
8CPKUI4 X 2020-02-04,30.465999999999994
8CPKUI4 X 2020-02-05,27.778
8D39BT5 X 2020-01-02,41.23
8D39BT5 X 2020-01-03,69.32
8D39BT5 X 2020-01-04,67.04
8D39BT5 X 2020-01-05,71.43
8D39BT5 X 2020-01-06,41.98
8D39BT5 X 2020-01-07,36.44
8D39BT5 X 2020-01-08,57.55
8D39BT5 X 2020-01-09,71.21600000000001
8D39BT5 X 2020-01-10,63.7
8D39BT5 X 2020-01-11,82.4
8D39BT5 X 2020-01-12,32.61
8D39BT5 X 2020-01-13,59.0
8D39BT5 X 2020-01-14,70.13
8D39BT5 X 2020-01-15,59.46
8D39BT5 X 2020-01-16,76.46
8D39BT5 X 2020-01-17,92.41
8D39BT5 X 2020-01-18,78.36
8D39BT5 X 2020-01-19,84.22
8D39BT5 X 2020-01-20,78.21
8D39BT5 X 2020-01-21,34.731
8D39BT5 X 2020-01-22,41.69
8D39BT5 X 2020-01-23,23.79
8D39BT5 X 2020-01-24,52.93
8D39BT5 X 2020-01-25,47.12
8D39BT5 X 2020-01-26,63.15
8D39BT5 X 2020-02-02,67.96
8D39BT5 X 2020-02-03,35.45
8D39BT5 X 2020-02-04,35.14
8D39BT5 X 2020-02-05,50.13
8D39BT5 X 2020-02-06,37.68
8D39BT5 X 2020-02-07,28.87
8D39BT5 X 2020-02-08,50.28
8D39BT5 X 2020-02-09,60.29
8D39BT5 X 2020-02-10,58.33
8D39BT5 X 2020-02-11,52.4
8D39BT5 X 2020-02-12,48.76
8D39BT5 X 2020-02-13,32.13
8D39BT5 X 2020-02-14,55.36
8D39BT5 X 2020-02-15,51.86
8D39BT5 X 2020-02-16,53.13
8D39BT5 X 2020-02-17,77.91
8D39BT5 X 2020-02-18,43.77
8D39BT5 X 2020-02-19,70.28
8D39BT5 X 2020-02-20,47.32
8D39BT5 X 2020-02-21,32.59
8D39BT5 X 2020-02-22,46.74
8D39BT5 X 2020-02-23,48.24
8D39BT5 X 2020-02-24,43.84
8D39BT5 X 2020-02-25,44.49
8D39BT5 X 2020-02-26,28.78
8D39BT5 X 2020-02-27,43.64
8D39BT5 X 2020-02-28,36.73
8D39BT5 X 2020-02-29,57.02
8D39BT5 X 2020-03-01,46.1
8D39BT5 X 2020-03-02,49.12
8D39BT5 X 2020-03-03,56.54
8D39BT5 X 2020-03-04,39.78
8D39BT5 X 2020-03-05,32.774
8D39BT5 X 2020-03-06,23.28
8D39BT5 X 2020-03-07,47.61
8D39BT5 X 2020-03-08,54.47
8D39BT5 X 2020-03-09,39.61
8D39BT5 X 2020-03-10,45.97
8D39BT5 X 2020-03-11,45.58
8D39BT5 X 2020-03-12,27.58
8D39BT5 X 2020-03-13,41.35
8D39BT5 X 2020-03-14,30.83
8D39BT5 X 2020-03-15,30.25
8D39BT5 X 2020-03-16,32.64
8D39BT5 X 2020-03-17,41.86
8D39BT5 X 2020-03-18,59.82
8D39BT5 X 2020-03-19,53.07
8D39BT5 X 2020-03-20,48.0
8D39BT5 X 2020-03-21,62.34
8D39BT5 X 2020-03-22,36.05
8D39BT5 X 2020-03-23,40.57
8D39BT5 X 2020-03-24,28.55
8D39BT5 X 2020-03-25,50.15
8D39BT5 X 2020-03-26,41.59
8D39BT5 X 2020-03-27,55.14
8D39BT5 X 2020-03-28,37.44
8D39BT5 X 2020-03-29,38.71
8D39BT5 X 2020-03-30,27.16
8D39BT5 X 2020-03-31,54.74
8D39BT5 X 2020-04-01,31.75
8D39BT5 X 2020-04-02,74.51
8D39BT5 X 2020-04-03,39.75
8D39BT5 X 2020-04-04,64.56
8F0DFNG X 2020-01-03,65.62
8F0DFNG X 2020-01-07,58.59
8F0DFNG X 2020-01-08,40.59
8F0DFNG X 2020-01-09,40.91
8F0DFNG X 2020-01-10,54.06
8F0DFNG X 2020-01-11,30.54
8F0DFNG X 2020-01-12,54.42
8F0DFNG X 2020-01-13,47.52
8F0DFNG X 2020-01-14,27.92
8F0DFNG X 2020-01-15,34.85
8F0DFNG X 2020-01-16,54.75
8F0DFNG X 2020-01-17,44.86
8F0DFNG X 2020-01-18,30.2
8F0DFNG X 2020-01-19,37.38
8F0DFNG X 2020-01-20,25.68
8F0DFNG X 2020-01-21,42.76
8F0DFNG X 2020-01-22,44.09
8F0DFNG X 2020-01-23,63.99
8F0DFNG X 2020-01-24,62.03
8F0DFNG X 2020-01-25,60.97
8F0DFNG X 2020-01-26,55.41
8F0DFNG X 2020-01-27,35.47
8F0DFNG X 2020-01-29,34.45
8F0DFNG X 2020-01-30,61.35
8F0DFNG X 2020-01-31,47.81
8F0DFNG X 2020-02-01,58.15
8F0DFNG X 2020-02-02,52.99
8F0DFNG X 2020-02-03,48.16
8F0DFNG X 2020-02-04,28.82
8F0DFNG X 2020-02-05,28.44
8F0DFNG X 2020-02-06,42.79
8F0DFNG X 2020-02-07,64.53
8F0DFNG X 2020-02-08,54.03
8F0DFNG X 2020-02-09,53.01
8F0DFNG X 2020-02-10,31.82
8F0DFNG X 2020-02-11,63.48
8F0DFNG X 2020-02-12,66.45
8F0DFNG X 2020-02-13,39.76
8F0DFNG X 2020-02-14,45.61
8F0DFNG X 2020-02-17,37.6
8F0DFNG X 2020-02-18,32.74
8F0DFNG X 2020-02-19,43.71
8F0DFNG X 2020-02-20,37.53
8F0DFNG X 2020-02-21,52.57
8F0DFNG X 2020-02-22,46.04
8F0DFNG X 2020-02-23,55.45
8F0DFNG X 2020-02-24,39.76
8F0DFNG X 2020-02-25,37.5
8F0DFNG X 2020-02-26,37.93
8F0DFNG X 2020-02-27,29.68
8F0DFNG X 2020-02-28,26.2
8F0DFNG X 2020-02-29,52.0
8F0DFNG X 2020-03-01,22.63
8F0DFNG X 2020-03-02,31.13
8F0DFNG X 2020-03-03,28.17
8F0DFNG X 2020-03-04,29.94
8F0DFNG X 2020-03-05,34.06
8F0DFNG X 2020-03-06,23.16
8F0DFNG X 2020-03-07,29.07
8F0DFNG X 2020-03-08,47.57
8F0DFNG X 2020-03-09,54.17
8F0DFNG X 2020-03-10,42.45
8F0DFNG X 2020-03-11,39.92
8F0DFNG X 2020-03-12,45.87
8F0DFNG X 2020-03-13,43.29
8F0DFNG X 2020-03-14,29.86
8F0DFNG X 2020-03-15,45.7
8F0DFNG X 2020-03-16,65.56
8F0DFNG X 2020-03-17,53.9
8F0DFNG X 2020-03-18,51.53
8F0DFNG X 2020-03-19,39.062
8F0DFNG X 2020-03-20,40.92
8F0DFNG X 2020-03-21,41.96
8F0DFNG X 2020-03-22,46.79
8F0DFNG X 2020-03-23,44.14
8F0DFNG X 2020-03-27,32.58
8F0DFNG X 2020-03-28,59.82
8F0DFNG X 2020-03-29,55.5
8F0DFNG X 2020-03-30,39.8
8F0DFNG X 2020-03-31,36.88
8F0DFNG X 2020-04-01,36.95
8F0DFNG X 2020-04-02,48.78
8F0DFNG X 2020-04-03,35.29
8F0DFNG X 2020-04-04,54.3
8RC2FY4 X 2020-01-02,109.29299999999999
8RC2FY4 X 2020-01-03,101.09
8RC2FY4 X 2020-01-04,99.3
8RC2FY4 X 2020-01-05,111.23
8RC2FY4 X 2020-01-06,73.183
8RC2FY4 X 2020-01-07,91.67
8RC2FY4 X 2020-01-08,92.26
8RC2FY4 X 2020-01-09,100.39
8RC2FY4 X 2020-01-10,87.79
8RC2FY4 X 2020-01-11,91.27
8RC2FY4 X 2020-01-12,65.94
8RC2FY4 X 2020-01-13,99.11
8RC2FY4 X 2020-01-14,86.09299999999999
8RC2FY4 X 2020-01-15,90.9
8RC2FY4 X 2020-01-16,99.89
8RC2FY4 X 2020-01-17,79.65
8RC2FY4 X 2020-01-18,110.43
8RC2FY4 X 2020-01-19,79.24
8RC2FY4 X 2020-01-20,82.35
8RC2FY4 X 2020-01-21,85.86
8RC2FY4 X 2020-01-22,83.46
8RC2FY4 X 2020-01-23,85.16
8RC2FY4 X 2020-01-24,81.21
8RC2FY4 X 2020-01-25,71.62
8RC2FY4 X 2020-01-26,82.16
8RC2FY4 X 2020-01-27,77.87
8RC2FY4 X 2020-01-28,85.22
8RC2FY4 X 2020-01-29,94.16
8RC2FY4 X 2020-01-30,89.02
8RC2FY4 X 2020-01-31,85.58
8RC2FY4 X 2020-02-01,81.73
8RC2FY4 X 2020-02-02,81.47
8RC2FY4 X 2020-02-03,76.1
8RC2FY4 X 2020-02-04,71.11
8RC2FY4 X 2020-02-05,62.38
8RC2FY4 X 2020-02-06,78.5
8RC2FY4 X 2020-02-07,66.94
8RC2FY4 X 2020-02-08,61.61
8RC2FY4 X 2020-02-09,66.35
8RC2FY4 X 2020-02-10,77.81
8RC2FY4 X 2020-02-11,74.8
8RC2FY4 X 2020-02-12,64.86
8RC2FY4 X 2020-02-13,73.45
8RC2FY4 X 2020-02-14,71.95
8RC2FY4 X 2020-02-15,67.79
8RC2FY4 X 2020-02-16,66.61
8RC2FY4 X 2020-02-17,75.19
8RC2FY4 X 2020-02-18,77.85
8RC2FY4 X 2020-02-19,86.84
8RC2FY4 X 2020-02-20,83.67
8RC2FY4 X 2020-02-21,86.3
8RC2FY4 X 2020-02-22,86.37
8RC2FY4 X 2020-02-23,73.47
8RC2FY4 X 2020-02-24,93.29
8RC2FY4 X 2020-02-25,77.8
8RC2FY4 X 2020-02-26,70.84
8RC2FY4 X 2020-02-27,73.27
8RC2FY4 X 2020-02-28,97.97
8RC2FY4 X 2020-02-29,71.57
8RC2FY4 X 2020-03-01,75.4
8RC2FY4 X 2020-03-02,71.26
8RC2FY4 X 2020-03-03,62.26
8RC2FY4 X 2020-03-04,67.91
8RC2FY4 X 2020-03-05,71.84
8RC2FY4 X 2020-03-06,88.23
8RC2FY4 X 2020-03-07,62.95
8RC2FY4 X 2020-03-08,57.1
8RC2FY4 X 2020-03-09,69.79
8RC2FY4 X 2020-03-10,66.29
8RC2FY4 X 2020-03-11,90.5
8RC2FY4 X 2020-03-12,76.47
8RC2FY4 X 2020-03-13,69.5
8RC2FY4 X 2020-03-14,66.51
8RC2FY4 X 2020-03-15,83.42
8RC2FY4 X 2020-03-16,85.2
8RC2FY4 X 2020-03-17,85.66
8RC2FY4 X 2020-03-18,85.95
8RC2FY4 X 2020-03-19,68.38
8RC2FY4 X 2020-03-20,73.32
8RC2FY4 X 2020-03-21,71.71
8RC2FY4 X 2020-03-22,76.3
8RC2FY4 X 2020-03-23,71.0
8RC2FY4 X 2020-03-24,63.42
8RC2FY4 X 2020-03-25,62.77
8RC2FY4 X 2020-03-26,65.42
8RC2FY4 X 2020-03-27,73.71
8RC2FY4 X 2020-03-28,53.59
8RC2FY4 X 2020-03-29,63.75
8RC2FY4 X 2020-03-30,65.15
8RC2FY4 X 2020-03-31,66.14
8RC2FY4 X 2020-04-01,136.08
8RC2FY4 X 2020-04-02,77.03
8RC2FY4 X 2020-04-03,60.53
8RC2FY4 X 2020-04-04,79.46
8V3GY99 X 2020-01-02,102.0
8V3GY99 X 2020-01-03,81.55
8V3GY99 X 2020-01-04,31.31
8V3GY99 X 2020-01-05,34.67
8V3GY99 X 2020-01-06,84.66
8V3GY99 X 2020-01-07,74.87
8V3GY99 X 2020-01-08,78.06
8V3GY99 X 2020-01-09,53.23
8V3GY99 X 2020-01-10,55.63
8V3GY99 X 2020-01-11,44.37
8V3GY99 X 2020-01-12,57.77
8V3GY99 X 2020-01-13,32.94
8V3GY99 X 2020-01-14,53.29
8V3GY99 X 2020-01-15,59.79
8V3GY99 X 2020-01-16,69.2
8V3GY99 X 2020-01-17,72.18
8V3GY99 X 2020-01-18,38.16
8V3GY99 X 2020-01-19,49.46
8V3GY99 X 2020-01-20,66.31
8V3GY99 X 2020-01-21,83.61
8V3GY99 X 2020-01-22,45.02
8V3GY99 X 2020-01-23,61.44
8V3GY99 X 2020-01-24,111.24
8V3GY99 X 2020-01-25,68.79
8V3GY99 X 2020-01-26,96.21
8V3GY99 X 2020-01-27,63.25
8V3GY99 X 2020-01-28,58.64
8V3GY99 X 2020-01-29,27.3
8V3GY99 X 2020-01-30,37.97
8V3GY99 X 2020-01-31,35.42
8V3GY99 X 2020-02-01,44.8
8V3GY99 X 2020-02-02,35.217
8V3GY99 X 2020-02-03,28.08
8V3GY99 X 2020-02-04,40.23
8V3GY99 X 2020-02-05,31.59
8V3GY99 X 2020-02-06,53.06
8V3GY99 X 2020-02-07,44.09
8V3GY99 X 2020-02-08,78.18
8V3GY99 X 2020-02-09,68.93
8V3GY99 X 2020-02-10,42.98
8V3GY99 X 2020-02-11,27.18
8V3GY99 X 2020-02-12,36.16
8V3GY99 X 2020-02-13,38.75
8V3GY99 X 2020-02-14,61.24
8V3GY99 X 2020-02-15,55.38
8V3GY99 X 2020-02-16,42.59
8V3GY99 X 2020-02-17,42.12
8V3GY99 X 2020-02-18,24.96
8V3GY99 X 2020-02-19,32.85
8V3GY99 X 2020-02-20,34.4
8V3GY99 X 2020-02-21,41.08
8V3GY99 X 2020-02-22,56.21
8V3GY99 X 2020-02-23,30.91
8V3GY99 X 2020-02-24,40.78
8V3GY99 X 2020-02-25,31.44
8V3GY99 X 2020-02-26,35.4
8V3GY99 X 2020-02-27,28.36
8V3GY99 X 2020-02-28,57.29
8V3GY99 X 2020-02-29,51.74
8V3GY99 X 2020-03-01,41.31
8V3GY99 X 2020-03-02,33.17
8V3GY99 X 2020-03-03,31.96
8V3GY99 X 2020-03-04,32.78
8V3GY99 X 2020-03-05,56.41
8V3GY99 X 2020-03-06,57.28
8V3GY99 X 2020-03-07,31.77
8V3GY99 X 2020-03-08,38.65
8V3GY99 X 2020-03-09,52.2
8V3GY99 X 2020-03-10,52.72
8V3GY99 X 2020-03-11,24.77
8V3GY99 X 2020-03-12,21.65
8V3GY99 X 2020-03-13,36.64
8V3GY99 X 2020-03-14,26.29
8V3GY99 X 2020-03-15,48.07
8V3GY99 X 2020-03-16,46.8
8V3GY99 X 2020-03-17,50.1
8V3GY99 X 2020-03-18,72.04
8V3GY99 X 2020-03-19,49.72
8V3GY99 X 2020-03-20,56.74
8V3GY99 X 2020-03-21,43.199
8V3GY99 X 2020-03-22,32.12
8V3GY99 X 2020-03-23,45.14
8V3GY99 X 2020-03-24,49.65
8V3GY99 X 2020-03-25,64.16
8V3GY99 X 2020-03-26,58.23
8V3GY99 X 2020-03-27,57.28
8V3GY99 X 2020-03-28,103.55
8V3GY99 X 2020-03-29,42.82
8V3GY99 X 2020-03-30,27.14
8V3GY99 X 2020-03-31,43.72
8V3GY99 X 2020-04-01,59.93
8V3GY99 X 2020-04-02,53.40200000000001
8V3GY99 X 2020-04-03,41.04
8V3GY99 X 2020-04-04,52.72
96AWIMD X 2020-01-02,113.42
96AWIMD X 2020-01-03,184.35
96AWIMD X 2020-01-04,231.34
96AWIMD X 2020-01-05,79.25
96AWIMD X 2020-01-06,57.19
96AWIMD X 2020-01-07,176.68
96AWIMD X 2020-01-08,87.04
96AWIMD X 2020-01-09,70.48
96AWIMD X 2020-01-10,135.07
96AWIMD X 2020-01-11,174.35
96AWIMD X 2020-01-12,189.23
96AWIMD X 2020-01-13,174.4
96AWIMD X 2020-01-14,238.03
96AWIMD X 2020-01-15,94.31
96AWIMD X 2020-01-16,182.19
96AWIMD X 2020-01-17,234.46
96AWIMD X 2020-01-18,101.48
96AWIMD X 2020-01-19,75.53
96AWIMD X 2020-01-20,135.33
96AWIMD X 2020-01-21,204.67
96AWIMD X 2020-01-22,198.49
96AWIMD X 2020-01-23,61.0
96AWIMD X 2020-01-24,104.49
96AWIMD X 2020-01-25,132.29
96AWIMD X 2020-01-26,138.02
96AWIMD X 2020-01-27,149.91
96AWIMD X 2020-01-28,139.02
96AWIMD X 2020-01-29,141.49
96AWIMD X 2020-01-30,128.6
96AWIMD X 2020-01-31,165.26
96AWIMD X 2020-02-01,130.7
96AWIMD X 2020-02-02,85.09
96AWIMD X 2020-02-03,139.18
96AWIMD X 2020-02-04,166.66
96AWIMD X 2020-02-05,117.62
96AWIMD X 2020-02-06,83.39
96AWIMD X 2020-02-07,83.56
96AWIMD X 2020-02-08,146.5
96AWIMD X 2020-02-09,103.51
96AWIMD X 2020-02-10,159.52
96AWIMD X 2020-02-11,157.17
96AWIMD X 2020-02-12,163.77
96AWIMD X 2020-02-13,172.3
96AWIMD X 2020-02-14,77.27
96AWIMD X 2020-02-15,77.52
96AWIMD X 2020-02-16,62.45
96AWIMD X 2020-02-17,82.54
96AWIMD X 2020-02-18,122.3
96AWIMD X 2020-02-19,139.53
96AWIMD X 2020-02-20,81.87
96AWIMD X 2020-02-21,69.7
96AWIMD X 2020-02-22,109.98
96AWIMD X 2020-02-23,149.02
96AWIMD X 2020-02-24,102.06
96AWIMD X 2020-02-25,147.61
96AWIMD X 2020-02-26,136.63
96AWIMD X 2020-02-27,68.21
96AWIMD X 2020-02-28,97.44
96AWIMD X 2020-02-29,162.85
96AWIMD X 2020-03-01,78.88
96AWIMD X 2020-03-02,67.5
96AWIMD X 2020-03-03,90.02
96AWIMD X 2020-03-04,126.5
96AWIMD X 2020-03-05,139.86
96AWIMD X 2020-03-06,160.52
96AWIMD X 2020-03-07,135.34
96AWIMD X 2020-03-08,83.25
96AWIMD X 2020-03-09,109.59
96AWIMD X 2020-03-10,59.95
96AWIMD X 2020-03-11,103.6
96AWIMD X 2020-03-12,50.38
96AWIMD X 2020-03-13,116.17
96AWIMD X 2020-03-14,97.7
96AWIMD X 2020-03-15,141.14
96AWIMD X 2020-03-16,84.97
96AWIMD X 2020-03-17,104.85
96AWIMD X 2020-03-18,89.44
96AWIMD X 2020-03-19,83.99
96AWIMD X 2020-03-20,118.07
96AWIMD X 2020-03-21,57.55
96AWIMD X 2020-03-22,114.31
96AWIMD X 2020-03-23,135.96
96AWIMD X 2020-03-24,101.89
96AWIMD X 2020-03-25,131.68
96AWIMD X 2020-03-26,65.5
96AWIMD X 2020-03-27,57.62
96AWIMD X 2020-03-28,51.88
96AWIMD X 2020-03-29,60.26
96AWIMD X 2020-03-30,68.08
96AWIMD X 2020-03-31,121.25
96AWIMD X 2020-04-01,44.86
96AWIMD X 2020-04-02,52.83
